State,year_month,abortions_per_1000_women_ages_1544,birth_rate_per_1000_women_1544,months_since_dobbs,telehealth_share,shield_law_state,shield_law_access,gestational_limit_weeks,single_mothers_median_monthly_income,infant_child_care_cost_burden,snap_participation_rate,tanf_one_parent_per1000_women_1544,medicaid_expansion_status,medicaid_abortion_funding_restrictions,RPP_all_items,state_unemployment_rate, minimum_wage ,census_region,CPI
MS,2023_08,0.36,5.49,13,100%,0,0,0,"$2,293",30%,13.63%,0.64,0,1,86.792,3.5, $7.25 ,South,298.975
MS,2023_09,0.38,5.03,14,100%,0,0,0,"$2,293",30%,13.67%,0.68,0,1,86.792,2.9, $7.25 ,South,299.657
MS,2023_10,0.48,5.09,15,100%,0,0,0,"$2,293",30%,13.65%,0.68,0,1,86.792,2.7, $7.25 ,South,299.394
MS,2023_11,0.52,4.87,16,100%,0,0,0,"$2,293",30%,13.63%,0.63,0,1,86.792,2.4, $7.25 ,South,298.930
MS,2023_12,0.62,4.84,17,100%,0,0,0,"$2,293",30%,13.53%,0.62,0,1,86.792,2.5, $7.25 ,South,298.754
MS,2024_01,0.67,4.85,18,100%,0,0,0,"$2,243",29%,13.19%,0.55,0,1,86.953,3.1, $7.25 ,South,300.421
MS,2024_02,0.65,4.64,19,100%,0,0,0,"$2,243",29%,13.12%,0.54,0,1,86.953,2.7, $7.25 ,South,303.144
MS,2024_03,0.72,4.73,20,100%,0,0,0,"$2,243",29%,12.97%,0.51,0,1,86.953,2.5, $7.25 ,South,304.490
MS,2024_04,0.67,4.23,21,100%,0,0,0,"$2,243",29%,12.76%,0.48,0,1,86.953,2, $7.25 ,South,305.104
MS,2024_05,0.69,4.56,22,100%,0,0,0,"$2,243",29%,12.68%,0.49,0,1,86.953,2.9, $7.25 ,South,305.296
MS,2024_06,0.65,4.65,23,100%,0,0,0,"$2,243",29%,12.76%,0.52,0,1,86.953,3.9, $7.25 ,South,305.357
MS,2024_07,0.69,5.18,24,100%,0,0,0,"$2,243",29%,12.69%,0.50,0,1,86.953,3.7, $7.25 ,South,305.819
MS,2024_08,0.63,5.03,25,100%,0,0,0,"$2,243",29%,12.86%,0.54,0,1,86.953,3.5, $7.25 ,South,305.761
MS,2024_09,0.62,4.84,26,100%,0,0,0,"$2,243",29%,12.79%,0.52,0,1,86.953,3.3, $7.25 ,South,306.078
MS,2024_10,0.77,5.05,27,100%,0,0,0,"$2,243",29%,12.87%,0.51,0,1,86.953,3.3, $7.25 ,South,306.889
MS,2024_11,0.77,4.63,28,100%,0,0,0,"$2,243",29%,12.81%,0.49,0,1,86.953,3.4, $7.25 ,South,306.877
MS,2024_12,0.96,4.97,29,100%,0,0,0,"$2,243",29%,12.68%,0.50,0,1,86.953,3.5, $7.25 ,South,307.007
MO,2022_04,0.01,4.56,-3,0%,0,0,22,"$2,644",33%,10.47%,2.36,1,1,90.991,2.1, $11.15 ,Midwest,268.639
MO,2022_05,0.01,4.65,-2,0%,0,0,22,"$2,644",33%,10.48%,2.29,1,1,90.991,2.3, $11.15 ,Midwest,272.673
MO,2022_06,0.01,4.97,-1,0%,0,0,22,"$2,644",33%,10.63%,2.27,1,1,90.991,2.4, $11.15 ,Midwest,277.072
MO,2022_07,0.00,5.15,0,0%,0,0,0,"$2,644",33%,10.74%,2.29,1,1,90.991,2.9, $11.15 ,Midwest,276.525
MO,2022_08,0.00,5.35,1,0%,0,0,0,"$2,644",33%,10.85%,2.37,1,1,90.991,2.8, $11.15 ,Midwest,275.875
MO,2022_09,0.00,4.98,2,0%,0,0,0,"$2,644",33%,10.85%,2.36,1,1,90.991,2, $11.15 ,Midwest,276.549
MO,2022_10,0.00,4.79,3,0%,0,0,0,"$2,644",33%,10.90%,2.28,1,1,90.991,2.5, $11.15 ,Midwest,276.908
MO,2022_11,0.00,4.67,4,0%,0,0,0,"$2,644",33%,10.93%,2.27,1,1,90.991,2.4, $11.15 ,Midwest,276.436
MO,2022_12,0.00,4.97,5,0%,0,0,0,"$2,644",33%,10.94%,2.20,1,1,90.991,2.4, $11.15 ,Midwest,275.182
MO,2023_01,0.00,4.64,6,0%,0,0,0,"$2,916",37%,10.80%,2.15,1,1,91.104,3.2, $12.00 ,Midwest,277.332
MO,2023_02,0.01,4.17,7,0%,0,0,0,"$2,916",37%,10.71%,2.06,1,1,91.104,3.2, $12.00 ,Midwest,278.672
MO,2023_03,0.00,4.63,8,0%,0,0,0,"$2,916",37%,10.74%,2.04,1,1,91.104,3.1, $12.00 ,Midwest,280.330
MO,2023_04,0.01,4.29,9,0%,0,0,0,"$2,916",37%,10.64%,2.03,1,1,91.104,2.6, $12.00 ,Midwest,281.927
MO,2023_05,0.00,4.70,10,0%,0,0,0,"$2,916",37%,10.57%,2.04,1,1,91.104,3.1, $12.00 ,Midwest,282.656
MO,2023_06,0.00,4.68,11,0%,0,0,0,"$2,916",37%,10.57%,2.04,1,1,91.104,3.3, $12.00 ,Midwest,283.741
MO,2023_07,0.09,4.92,12,100%,0,0,0,"$2,916",37%,10.55%,2.05,1,1,91.104,3.4, $12.00 ,Midwest,284.640
MO,2023_08,0.10,5.07,13,100%,0,0,0,"$2,916",37%,10.69%,2.13,1,1,91.104,3.4, $12.00 ,Midwest,285.122
MO,2023_09,0.09,4.66,14,91%,0,0,0,"$2,916",37%,10.76%,2.17,1,1,91.104,2.8, $12.00 ,Midwest,285.276
MO,2023_10,0.12,4.84,15,100%,0,0,0,"$2,916",37%,10.54%,2.21,1,1,91.104,3.2, $12.00 ,Midwest,284.981
MO,2023_11,0.12,4.65,16,93%,0,0,0,"$2,916",37%,10.48%,2.11,1,1,91.104,2.9, $12.00 ,Midwest,284.539
MO,2023_12,0.14,4.55,17,94%,0,0,0,"$2,916",37%,10.53%,2.26,1,1,91.104,3.1, $12.00 ,Midwest,283.908
MO,2024_01,0.13,4.70,18,100%,0,0,0,"$3,332",34%,10.50%,2.22,1,1,90.817,3.9, $12.30 ,Midwest,284.731
MO,2024_02,0.12,4.44,19,100%,0,0,0,"$3,332",34%,10.44%,2.23,1,1,90.817,4.1, $12.30 ,Midwest,286.346
MO,2024_03,0.14,4.53,20,94%,0,0,0,"$3,332",34%,10.50%,2.20,1,1,90.817,3.9, $12.30 ,Midwest,288.301
MO,2024_04,0.15,4.49,21,100%,0,0,0,"$3,332",34%,10.42%,2.18,1,1,90.817,3.3, $12.30 ,Midwest,289.718
MO,2024_05,0.13,4.68,22,100%,0,0,0,"$3,332",34%,10.50%,2.18,1,1,90.817,3.7, $12.30 ,Midwest,290.355
MO,2024_06,0.13,4.50,23,100%,0,0,0,"$3,332",34%,10.40%,2.14,1,1,90.817,3.9, $12.30 ,Midwest,290.779
MO,2024_07,0.19,4.87,24,96%,0,0,0,"$3,332",34%,10.58%,2.25,1,1,90.817,4.3, $12.30 ,Midwest,292.256
MO,2024_08,0.13,5.01,25,100%,0,0,0,"$3,332",34%,10.71%,2.31,1,1,90.817,3.9, $12.30 ,Midwest,292.559
MO,2024_09,0.17,4.79,26,95%,0,0,0,"$3,332",34%,10.68%,2.43,1,1,90.817,3, $12.30 ,Midwest,292.547
MO,2024_10,0.16,4.87,27,100%,0,0,0,"$3,332",34%,10.81%,2.51,1,1,90.817,3.3, $12.30 ,Midwest,292.291
MO,2024_11,0.19,4.40,28,100%,0,0,0,"$3,332",34%,10.74%,2.45,1,1,90.817,3.3, $12.30 ,Midwest,292.022
MO,2024_12,0.23,4.61,29,100%,0,0,0,"$3,332",34%,10.70%,2.46,1,1,90.817,3.2, $12.30 ,Midwest,292.533
MT,2022_04,0.81,4.25,-3,24%,0,0,24,"$2,566",38%,8.02%,3.36,1,0,90.179,2.7, $9.20 ,West,307.145
MT,2022_05,0.86,4.84,-2,17%,0,0,24,"$2,566",38%,8.00%,3.37,1,0,90.179,2.5, $9.20 ,West,309.645
MT,2022_06,0.81,4.83,-1,24%,0,0,24,"$2,566",38%,7.97%,3.46,1,0,90.179,2.8, $9.20 ,West,313.496
MT,2022_07,0.76,4.83,0,25%,0,0,24,"$2,566",38%,7.86%,3.47,1,0,90.179,2.5, $9.20 ,West,313.951
MT,2022_08,1.05,4.51,1,18%,0,0,24,"$2,566",38%,7.81%,3.34,1,0,90.179,2.5, $9.20 ,West,314.013
MT,2022_09,0.81,4.64,2,24%,0,0,24,"$2,566",38%,7.73%,3.47,1,0,90.179,2, $9.20 ,West,315.094
MT,2022_10,0.95,4.22,3,20%,0,0,24,"$2,566",38%,7.62%,3.37,1,0,90.179,2.2, $9.20 ,West,317.299
MT,2022_11,0.91,4.13,4,16%,0,0,24,"$2,566",38%,7.58%,3.34,1,0,90.179,2.2, $9.20 ,West,315.919
MT,2022_12,0.81,4.51,5,18%,0,0,24,"$2,566",38%,7.60%,3.31,1,0,90.179,2.6, $9.20 ,West,314.599
MT,2023_01,0.99,4.00,6,19%,0,0,24,"$3,305",29%,7.49%,3.29,1,0,91.014,3.2, $9.95 ,West,317.477
MT,2023_02,0.80,3.94,7,18%,0,0,24,"$3,305",29%,7.55%,3.29,1,0,91.014,3.1, $9.95 ,West,319.130
MT,2023_03,0.90,4.35,8,21%,0,0,24,"$3,305",29%,7.62%,3.13,1,0,91.014,3, $9.95 ,West,320.715
MT,2023_04,0.90,4.26,9,16%,0,0,24,"$3,305",29%,7.55%,3.00,1,0,91.014,2.4, $9.95 ,West,322.187
MT,2023_05,0.90,4.53,10,21%,0,0,24,"$3,305",29%,7.50%,3.03,1,0,91.014,2.4, $9.95 ,West,323.525
MT,2023_06,0.94,4.51,11,15%,0,0,24,"$3,305",29%,7.49%,2.92,1,0,91.014,2.6, $9.95 ,West,324.448
MT,2023_07,0.99,4.88,12,33%,0,0,24,"$3,305",29%,7.34%,2.99,1,0,91.014,2.4, $9.95 ,West,324.865
MT,2023_08,1.18,4.52,13,28%,0,0,24,"$3,305",29%,7.30%,3.04,1,0,91.014,2.4, $9.95 ,West,326.234
MT,2023_09,0.99,4.35,14,38%,0,0,24,"$3,305",29%,7.26%,3.11,1,0,91.014,2.2, $9.95 ,West,327.491
MT,2023_10,1.04,4.61,15,36%,0,0,24,"$3,305",29%,7.18%,3.13,1,0,91.014,2.6, $9.95 ,West,327.708
MT,2023_11,1.08,4.10,16,39%,0,0,24,"$3,305",29%,7.19%,3.06,1,0,91.014,2.7, $9.95 ,West,326.299
MT,2023_12,1.04,4.18,17,36%,0,0,24,"$3,305",29%,7.17%,2.99,1,0,91.014,3.3, $9.95 ,West,325.932
MT,2024_01,1.08,4.15,18,39%,0,0,24,"$3,467",36%,7.13%,3.00,1,0,94.645,3.8, $10.30 ,West,328.053
MT,2024_02,0.94,4.30,19,35%,0,0,24,"$3,467",36%,7.18%,2.99,1,0,94.645,3.7, $10.30 ,West,329.339
MT,2024_03,0.99,4.49,20,38%,0,0,24,"$3,467",36%,7.21%,2.81,1,0,94.645,3.4, $10.30 ,West,332.202
MT,2024_04,0.94,4.42,21,35%,0,0,24,"$3,467",36%,7.18%,2.79,1,0,94.645,2.8, $10.30 ,West,334.050
MT,2024_05,1.08,4.96,22,35%,0,0,24,"$3,467",36%,7.21%,2.85,1,0,94.645,2.7, $10.30 ,West,334.292
MT,2024_06,0.94,4.30,23,35%,0,0,24,"$3,467",36%,7.22%,2.88,1,0,94.645,3.1, $10.30 ,West,333.662
MT,2024_07,1.03,4.47,24,36%,0,0,24,"$3,467",36%,7.20%,2.90,1,0,94.645,2.9, $10.30 ,West,333.174
MT,2024_08,1.13,4.68,25,25%,0,0,24,"$3,467",36%,7.15%,2.85,1,0,94.645,2.8, $10.30 ,West,333.442
MT,2024_09,0.56,4.69,26,42%,0,0,24,"$3,467",36%,7.10%,2.82,1,0,94.645,2.4, $10.30 ,West,334.265
MT,2024_10,1.17,4.20,27,24%,0,0,24,"$3,467",36%,7.06%,2.74,1,0,94.645,2.4, $10.30 ,West,334.558
MT,2024_11,0.94,4.06,28,25%,0,0,24,"$3,467",36%,7.01%,2.72,1,0,94.645,2.7, $10.30 ,West,334.218
MT,2024_12,1.08,4.53,29,30%,0,0,24,"$3,467",36%,7.03%,2.80,1,0,94.645,3, $10.30 ,West,334.084
NE,2022_04,0.52,5.01,-3,0%,0,0,22,"$3,109",45%,7.89%,1.77,1,1,89.844,1.9, $9.00 ,Midwest,268.639
NE,2022_05,0.50,5.20,-2,0%,0,0,22,"$3,109",45%,7.83%,1.68,1,1,89.844,2, $9.00 ,Midwest,272.673
NE,2022_06,0.55,5.47,-1,0%,0,0,22,"$3,109",45%,7.84%,1.53,1,1,89.844,2.5, $9.00 ,Midwest,277.072
NE,2022_07,0.55,5.62,0,0%,0,0,22,"$3,109",45%,7.85%,1.53,1,1,89.844,2.4, $9.00 ,Midwest,276.525
NE,2022_08,0.68,5.88,1,0%,0,0,22,"$3,109",45%,7.92%,1.48,1,1,89.844,2.3, $9.00 ,Midwest,275.875
NE,2022_09,0.60,5.40,2,0%,0,0,22,"$3,109",45%,7.92%,1.69,1,1,89.844,2, $9.00 ,Midwest,276.549
NE,2022_10,0.63,5.43,3,0%,0,0,22,"$3,109",45%,7.93%,1.78,1,1,89.844,2.1, $9.00 ,Midwest,276.908
NE,2022_11,0.52,5.23,4,0%,0,0,22,"$3,109",45%,7.92%,1.70,1,1,89.844,2, $9.00 ,Midwest,276.436
NE,2022_12,0.44,5.30,5,0%,0,0,22,"$3,109",45%,7.95%,1.68,1,1,89.844,2.1, $9.00 ,Midwest,275.182
NE,2023_01,0.83,5.24,6,0%,0,0,22,"$2,993",36%,7.92%,1.73,1,1,90.288,2.3, $10.50 ,Midwest,277.332
NE,2023_02,0.73,4.66,7,0%,0,0,22,"$2,993",36%,7.88%,1.75,1,1,90.288,2.4, $10.50 ,Midwest,278.672
NE,2023_03,0.65,5.47,8,0%,0,0,22,"$2,993",36%,7.96%,1.80,1,1,90.288,2.2, $10.50 ,Midwest,280.330
NE,2023_04,0.73,5.07,9,0%,0,0,22,"$2,993",36%,7.88%,1.80,1,1,90.288,2, $10.50 ,Midwest,281.927
NE,2023_05,0.47,5.17,10,0%,0,0,22,"$2,993",36%,7.87%,1.72,1,1,90.288,2.2, $10.50 ,Midwest,282.656
NE,2023_06,0.62,5.50,11,0%,0,0,12,"$2,993",36%,7.89%,1.68,1,1,90.288,2.6, $10.50 ,Midwest,283.741
NE,2023_07,0.47,5.28,12,28%,0,0,12,"$2,993",36%,7.80%,1.68,1,1,90.288,2.4, $10.50 ,Midwest,284.640
NE,2023_08,0.70,5.47,13,15%,0,0,12,"$2,993",36%,7.82%,1.76,1,1,90.288,2.3, $10.50 ,Midwest,285.122
NE,2023_09,0.54,4.99,14,19%,0,0,12,"$2,993",36%,7.79%,1.85,1,1,90.288,2.3, $10.50 ,Midwest,285.276
NE,2023_10,0.49,5.22,15,26%,0,0,12,"$2,993",36%,7.75%,1.80,1,1,90.288,2.5, $10.50 ,Midwest,284.981
NE,2023_11,0.54,5.26,16,29%,0,0,12,"$2,993",36%,7.77%,1.74,1,1,90.288,2.2, $10.50 ,Midwest,284.539
NE,2023_12,0.75,5.15,17,24%,0,0,12,"$2,993",36%,7.83%,1.77,1,1,90.288,2.3, $10.50 ,Midwest,283.908
NE,2024_01,0.69,5.16,18,26%,0,0,12,"$3,504",43%,7.81%,1.86,1,1,90.103,2.8, $12.00 ,Midwest,284.731
NE,2024_02,0.66,5.12,19,23%,0,0,12,"$3,504",43%,7.81%,1.93,1,1,90.103,2.9, $12.00 ,Midwest,286.346
NE,2024_03,0.69,5.09,20,30%,0,0,12,"$3,504",43%,7.80%,1.87,1,1,90.103,2.7, $12.00 ,Midwest,288.301
NE,2024_04,0.71,5.21,21,25%,0,0,12,"$3,504",43%,7.72%,1.82,1,1,90.103,2.4, $12.00 ,Midwest,289.718
NE,2024_05,0.76,5.64,22,27%,0,0,12,"$3,504",43%,7.73%,1.80,1,1,90.103,2.6, $12.00 ,Midwest,290.355
NE,2024_06,0.79,5.15,23,23%,0,0,12,"$3,504",43%,7.74%,1.85,1,1,90.103,3.1, $12.00 ,Midwest,290.779
NE,2024_07,0.76,5.41,24,23%,0,0,12,"$3,504",43%,7.65%,1.85,1,1,90.103,3.1, $12.00 ,Midwest,292.256
NE,2024_08,0.79,5.42,25,23%,0,0,12,"$3,504",43%,7.70%,1.81,1,1,90.103,2.8, $12.00 ,Midwest,292.559
NE,2024_09,0.76,5.25,26,27%,0,0,12,"$3,504",43%,7.65%,1.93,1,1,90.103,2.6, $12.00 ,Midwest,292.547
NE,2024_10,0.86,5.45,27,26%,0,0,12,"$3,504",43%,7.58%,2.60,1,1,90.103,2.7, $12.00 ,Midwest,292.291
NE,2024_11,0.86,4.86,28,29%,0,0,12,"$3,504",43%,7.62%,2.36,1,1,90.103,2.7, $12.00 ,Midwest,292.022
NE,2024_12,0.89,5.12,29,29%,0,0,12,"$3,504",43%,7.57%,2.10,1,1,90.103,2.6, $12.00 ,Midwest,292.533
NV,2022_04,1.83,4.22,-3,11%,0,0,24,"$3,032",37%,14.38%,4.22,1,1,96.339,5, $9.50 ,West,307.145
NV,2022_05,1.75,4.27,-2,14%,0,0,24,"$3,032",37%,14.53%,4.35,1,1,96.339,5.1, $9.50 ,West,309.645
NV,2022_06,2.11,4.25,-1,14%,0,0,24,"$3,032",37%,14.77%,4.37,1,1,96.339,5.5, $9.50 ,West,313.496
NV,2022_07,1.95,4.67,0,16%,1,0,24,"$3,032",37%,14.72%,4.36,1,1,96.339,5.4, $9.50 ,West,313.951
NV,2022_08,2.29,4.85,1,15%,1,0,24,"$3,032",37%,14.93%,4.68,1,1,96.339,5.4, $9.50 ,West,314.013
NV,2022_09,2.07,4.59,2,19%,1,0,24,"$3,032",37%,14.86%,4.63,1,1,96.339,5.1, $9.50 ,West,315.094
NV,2022_10,2.15,4.53,3,17%,1,0,24,"$3,032",37%,14.98%,4.47,1,1,96.339,5.1, $9.50 ,West,317.299
NV,2022_11,2.07,4.57,4,19%,1,0,24,"$3,032",37%,14.95%,4.27,1,1,96.339,5.1, $9.50 ,West,315.919
NV,2022_12,2.31,4.57,5,20%,1,0,24,"$3,032",37%,15.06%,4.20,1,1,96.339,4.9, $9.50 ,West,314.599
NV,2023_01,2.46,4.34,6,20%,1,0,24,"$3,391",32%,15.55%,4.06,1,1,97.861,5.4, $10.25 ,West,317.477
NV,2023_02,2.30,3.91,7,21%,1,0,24,"$3,391",32%,15.50%,3.95,1,1,97.861,5.3, $10.25 ,West,319.130
NV,2023_03,2.52,4.14,8,20%,1,0,24,"$3,391",32%,15.44%,3.90,1,1,97.861,5, $10.25 ,West,320.715
NV,2023_04,2.19,3.94,9,21%,1,0,24,"$3,391",32%,15.15%,3.92,1,1,97.861,4.8, $10.25 ,West,322.187
NV,2023_05,2.17,4.09,10,23%,1,0,24,"$3,391",32%,15.36%,3.98,1,1,97.861,5.1, $10.25 ,West,323.525
NV,2023_06,2.22,4.21,11,17%,1,0,24,"$3,391",32%,15.53%,3.97,1,1,97.861,5.2, $10.25 ,West,324.448
NV,2023_07,2.01,4.24,12,23%,1,0,24,"$3,391",32%,15.62%,4.03,1,1,97.861,5.3, $10.25 ,West,324.865
NV,2023_08,2.25,4.59,13,22%,1,0,24,"$3,391",32%,15.75%,4.17,1,1,97.861,5.3, $10.25 ,West,326.234
NV,2023_09,2.08,4.32,14,31%,1,0,24,"$3,391",32%,15.81%,4.15,1,1,97.861,5.2, $10.25 ,West,327.491
NV,2023_10,2.17,4.41,15,29%,1,0,24,"$3,391",32%,15.79%,4.08,1,1,97.861,5.2, $10.25 ,West,327.708
NV,2023_11,2.11,4.25,16,29%,1,0,24,"$3,391",32%,15.71%,3.95,1,1,97.861,4.9, $10.25 ,West,326.299
NV,2023_12,2.25,4.33,17,30%,1,0,24,"$3,391",32%,15.55%,3.78,1,1,97.861,5, $10.25 ,West,325.932
NV,2024_01,2.60,4.00,18,31%,1,0,24,"$3,292",32%,15.43%,3.59,1,1,99.979,5.4, $10.25 ,West,328.053
NV,2024_02,2.35,3.99,19,30%,1,0,24,"$3,292",32%,15.43%,3.49,1,1,99.979,5.4, $10.25 ,West,329.339
NV,2024_03,2.57,4.09,20,30%,1,0,24,"$3,292",32%,15.41%,3.42,1,1,99.979,5.3, $10.25 ,West,332.202
NV,2024_04,2.18,3.91,21,31%,1,0,24,"$3,292",32%,15.39%,3.45,1,1,99.979,5.2, $10.25 ,West,334.050
NV,2024_05,2.32,4.01,22,29%,1,0,24,"$3,292",32%,15.47%,3.53,1,1,99.979,5.3, $10.25 ,West,334.292
NV,2024_06,2.26,4.10,23,32%,1,0,24,"$3,292",32%,15.59%,3.63,1,1,99.979,5.8, $10.25 ,West,333.662
NV,2024_07,2.24,4.26,24,35%,1,0,24,"$3,292",32%,15.70%,3.64,1,1,99.979,6.1, $12.00 ,West,333.174
NV,2024_08,2.18,4.42,25,33%,1,0,24,"$3,292",32%,15.78%,3.71,1,1,99.979,5.9, $12.00 ,West,333.442
NV,2024_09,2.03,4.39,26,33%,1,0,24,"$3,292",32%,15.80%,3.82,1,1,99.979,5.5, $12.00 ,West,334.265
NV,2024_10,2.26,4.42,27,32%,1,0,24,"$3,292",32%,15.71%,3.96,1,1,99.979,5.6, $12.00 ,West,334.558
NV,2024_11,2.03,4.16,28,37%,1,0,24,"$3,292",32%,15.63%,3.75,1,1,99.979,5.7, $12.00 ,West,334.218
NV,2024_12,2.07,4.38,29,37%,1,0,24,"$3,292",32%,15.54%,3.72,1,1,99.979,5.6, $12.00 ,West,334.084
NH,2022_04,0.91,3.84,-3,0%,0,0,24,"$3,117",38%,4.96%,3.62,1,1,107.847,2.2, $7.25 ,Northeast,300.325
NH,2022_05,0.79,4.20,-2,0%,0,0,24,"$3,117",38%,4.98%,3.60,1,1,107.847,2.1, $7.25 ,Northeast,302.939
NH,2022_06,0.87,4.04,-1,0%,0,0,24,"$3,117",38%,5.02%,3.66,1,1,107.847,2.3, $7.25 ,Northeast,306.453
NH,2022_07,0.83,4.52,0,5%,0,0,24,"$3,117",38%,5.03%,3.49,1,1,107.847,2.4, $7.25 ,Northeast,305.916
NH,2022_08,0.87,4.29,1,9%,0,0,24,"$3,117",38%,5.07%,3.50,1,1,107.847,2.7, $7.25 ,Northeast,306.855
NH,2022_09,0.83,4.21,2,5%,0,0,24,"$3,117",38%,5.06%,3.59,1,1,107.847,2.4, $7.25 ,Northeast,307.152
NH,2022_10,0.71,3.98,3,11%,0,0,24,"$3,117",38%,5.09%,3.53,1,1,107.847,2.4, $7.25 ,Northeast,308.001
NH,2022_11,0.75,3.93,4,16%,0,0,24,"$3,117",38%,5.09%,3.49,1,1,107.847,2.4, $7.25 ,Northeast,308.394
NH,2022_12,0.91,3.96,5,13%,0,0,24,"$3,117",38%,5.11%,3.58,1,1,107.847,2.2, $7.25 ,Northeast,308.150
NH,2023_01,0.82,3.65,6,10%,0,0,24,"$4,163",32%,5.21%,3.54,1,1,105.393,2.8, $7.25 ,Northeast,310.323
NH,2023_02,0.90,3.43,7,9%,0,0,24,"$4,163",32%,5.23%,3.55,1,1,105.393,2.7, $7.25 ,Northeast,311.986
NH,2023_03,1.06,3.95,8,11%,0,0,24,"$4,163",32%,5.31%,3.62,1,1,105.393,2.4, $7.25 ,Northeast,311.243
NH,2023_04,0.98,3.80,9,12%,0,0,24,"$4,163",32%,5.40%,3.60,1,1,105.393,1.9, $7.25 ,Northeast,311.848
NH,2023_05,0.98,3.97,10,12%,0,0,24,"$4,163",32%,5.44%,3.71,1,1,105.393,2, $7.25 ,Northeast,312.241
NH,2023_06,0.94,4.19,11,8%,0,0,24,"$4,163",32%,5.53%,3.70,1,1,105.393,2.1, $7.25 ,Northeast,313.329
NH,2023_07,0.94,4.25,12,25%,0,0,24,"$4,163",32%,5.47%,3.68,1,1,105.393,2.2, $7.25 ,Northeast,313.952
NH,2023_08,1.10,4.35,13,21%,0,0,24,"$4,163",32%,5.53%,3.71,1,1,105.393,2.4, $7.25 ,Northeast,315.441
NH,2023_09,0.98,3.84,14,16%,0,0,24,"$4,163",32%,5.53%,3.70,1,1,105.393,2.2, $7.25 ,Northeast,316.373
NH,2023_10,0.90,4.06,15,17%,0,0,24,"$4,163",32%,5.56%,3.82,1,1,105.393,2, $7.25 ,Northeast,316.300
NH,2023_11,1.10,3.74,16,18%,0,0,24,"$4,163",32%,5.53%,3.87,1,1,105.393,2.1, $7.25 ,Northeast,316.252
NH,2023_12,1.10,3.61,17,18%,0,0,24,"$4,163",32%,5.47%,3.88,1,1,105.393,2, $7.25 ,Northeast,316.143
NH,2024_01,1.13,3.66,18,17%,0,0,24,"$3,757",36%,5.44%,3.83,1,1,104.165,2.6, $7.25 ,Northeast,318.133
NH,2024_02,1.13,3.79,19,28%,0,0,24,"$3,757",36%,5.45%,3.83,1,1,104.165,2.8, $7.25 ,Northeast,319.577
NH,2024_03,1.21,3.65,20,23%,0,0,24,"$3,757",36%,5.46%,3.81,1,1,104.165,2.7, $7.25 ,Northeast,321.741
NH,2024_04,1.21,3.70,21,16%,0,0,24,"$3,757",36%,5.45%,3.96,1,1,104.165,2.3, $7.25 ,Northeast,323.035
NH,2024_05,1.25,3.77,22,25%,0,0,24,"$3,757",36%,5.47%,3.97,1,1,104.165,2.1, $7.25 ,Northeast,324.439
NH,2024_06,1.01,3.84,23,19%,0,0,24,"$3,757",36%,5.45%,4.00,1,1,104.165,2.5, $7.25 ,Northeast,325.271
NH,2024_07,1.05,4.14,24,19%,0,0,24,"$3,757",36%,5.45%,4.07,1,1,104.165,2.8, $7.25 ,Northeast,325.339
NH,2024_08,0.98,4.00,25,16%,0,0,24,"$3,757",36%,5.44%,4.10,1,1,104.165,2.8, $7.25 ,Northeast,326.140
NH,2024_09,0.98,3.92,26,20%,0,0,24,"$3,757",36%,5.43%,4.09,1,1,104.165,2.4, $7.25 ,Northeast,327.156
NH,2024_10,0.98,3.82,27,20%,0,0,24,"$3,757",36%,5.44%,4.09,1,1,104.165,2.5, $7.25 ,Northeast,327.421
NH,2024_11,1.17,3.86,28,23%,0,0,24,"$3,757",36%,5.41%,4.05,1,1,104.165,2.9, $7.25 ,Northeast,327.277
NH,2024_12,1.05,3.79,29,30%,0,0,24,"$3,757",36%,5.40%,4.11,1,1,104.165,2.8, $7.25 ,Northeast,327.240
NJ,2022_04,2.28,4.67,-3,4%,0,0,24,"$3,259",45%,9.29%,3.74,1,0,108.759,3.8, $13.00 ,Northeast,300.325
NJ,2022_05,2.26,4.75,-2,5%,0,0,24,"$3,259",45%,9.03%,3.83,1,0,108.759,3.6, $13.00 ,Northeast,302.939
NJ,2022_06,2.32,4.93,-1,4%,0,0,24,"$3,259",45%,8.84%,3.87,1,0,108.759,3.7, $13.00 ,Northeast,306.453
NJ,2022_07,2.34,5.20,0,6%,0,0,24,"$3,259",45%,8.61%,3.95,1,0,108.759,3.8, $13.00 ,Northeast,305.916
NJ,2022_08,2.45,5.30,1,7%,0,0,24,"$3,259",45%,8.49%,4.01,1,0,108.759,3.3, $13.00 ,Northeast,306.855
NJ,2022_09,2.13,4.89,2,8%,0,0,24,"$3,259",45%,8.30%,3.98,1,0,108.759,2.9, $13.00 ,Northeast,307.152
NJ,2022_10,2.20,4.97,3,8%,0,0,24,"$3,259",45%,8.38%,3.93,1,0,108.759,3.1, $13.00 ,Northeast,308.001
NJ,2022_11,2.29,4.96,4,9%,0,0,24,"$3,259",45%,8.42%,3.95,1,0,108.759,3.3, $13.00 ,Northeast,308.394
NJ,2022_12,2.40,5.01,5,10%,1,0,24,"$3,259",45%,8.50%,3.90,1,0,108.759,3.4, $13.00 ,Northeast,308.150
NJ,2023_01,2.49,4.69,6,13%,1,0,24,"$3,495",47%,8.05%,3.81,1,0,108.941,4.2, $14.13 ,Northeast,310.323
